LocalId;GlobalId;Age;Gender;Region;CityCode;TotalSpent;TotalPur;FirstPur;LastPur;NovelPur;ChildPur;YouthPur;CookPur;DiyPur;RefPur;ArtPur;GeogPur;ProvCook;ProvAtlas;ProvArt;RelPur;ProvPur
3490;28970;51;0;SW;M;308;2;20/09/2013;8;1;0;0;0;0;0;0;0;1;0;0;1;No
3491;28975;58;0;NE;D;158;10;13/03/2010;12;3;0;1;2;0;1;0;0;0;0;0;0;No
3492;28984;35;1;SW;M;186;3;12/05/2013;12;2;0;0;0;0;0;1;0;0;0;0;1;No
3493;28987;38;0;SW;N;136;12;06/01/2011;2;4;1;2;0;1;0;0;0;0;0;0;0;No
3494;28992;39;1;NE;F;113;3;27/09/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
3495;28998;27;0;SW;H;136;5;23/07/2013;6;3;0;0;0;0;0;0;0;0;0;0;0;No
3496;29008;57;0;NE;I;85;2;02/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
3497;29012;52;0;SW;G;351;16;20/05/2009;2;4;4;0;0;3;0;2;0;0;0;1;3;No
3498;29013;NA;1;SW;P;59;2;17/07/2013;10;1;0;0;0;0;0;1;0;0;0;0;1;No
3499;29037;53;1;NE;F;189;12;18/05/2010;10;5;0;0;3;0;1;1;0;0;0;0;1;No
3500;29059;54;0;NW;L;121;9;19/11/2010;4;2;0;0;2;0;0;1;0;0;0;0;1;No
3501;29065;26;0;NE;I;317;5;05/11/2011;22;3;0;0;0;0;1;1;1;0;0;0;2;No
3502;29071;39;1;NW;L;247;2;11/11/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;No
3503;29074;43;0;NE;E;143;3;03/03/2013;14;2;1;0;0;0;0;0;1;0;0;0;1;No
3504;29083;63;1;NE;D;337;15;12/05/2011;4;3;3;0;3;1;1;0;2;0;0;0;2;No
3505;29098;46;1;NE;I;61;2;27/07/2012;22;1;0;0;1;0;0;0;0;0;0;0;0;No
3506;29103;62;1;SW;N;248;6;07/03/2012;10;2;1;0;1;0;0;0;0;0;0;0;0;No
3507;29114;47;1;NE;E;404;17;02/11/2009;16;5;1;1;1;5;0;0;2;0;0;0;2;No
3508;29125;57;0;SW;P;308;3;06/05/2013;12;2;0;0;0;0;0;0;0;1;0;0;1;No
3509;29131;32;0;SE;B;262;4;23/09/2012;14;2;1;0;1;0;0;0;0;0;0;0;0;No
3510;29134;66;1;NE;I;256;14;25/01/2009;14;4;2;2;3;0;0;0;0;0;0;0;0;No
3511;29139;58;0;NE;Q;118;4;02/03/2013;8;2;0;0;0;1;0;1;0;0;0;0;1;No
3512;29144;34;1;NE;S;341;4;21/05/2011;24;0;0;1;1;1;1;0;0;0;0;0;0;No
3513;29153;60;1;NE;NA;228;2;17/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
3514;29159;38;1;NE;Q;338;10;12/11/2010;12;3;2;0;1;1;1;0;2;0;0;0;2;No
3515;29161;61;1;NE;Q;35;2;15/07/2012;22;1;0;0;0;0;0;0;0;0;0;0;0;No
3516;29166;66;0;NE;I;428;12;14/05/2010;10;3;2;1;2;2;1;0;0;0;0;0;0;No
3517;29167;58;0;NE;F;209;10;10/01/2012;12;3;1;0;3;2;0;0;0;0;0;0;0;No
3518;29199;25;0;SE;R;298;5;27/05/2013;10;3;0;0;0;0;0;2;0;0;0;0;2;No
3519;29201;63;0;SE;R;304;13;07/07/2010;10;3;2;2;2;2;0;0;0;0;0;0;0;No
3520;29224;31;0;NE;D;242;5;22/01/2013;16;4;0;0;1;0;0;0;3;0;0;0;3;No
3521;29240;55;1;SW;G;244;18;23/05/2009;10;6;5;2;1;1;0;0;0;0;0;0;0;No
3522;29259;30;1;SW;O;290;10;16/03/2012;6;3;1;1;2;0;0;0;0;0;0;0;0;No
3523;29269;68;0;NE;J;189;2;08/09/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
3524;29275;38;0;NE;E;166;1;11/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
3525;29281;61;0;SW;G;207;4;14/11/2012;10;1;1;1;0;0;0;0;0;0;0;0;0;No
3526;29282;30;0;SW;G;172;3;17/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
3527;29284;NA;0;NE;I;114;4;27/05/2013;12;3;0;0;0;0;0;1;0;0;0;0;1;No
3528;29285;42;0;NE;K;74;2;19/05/2012;24;1;0;0;1;0;0;0;0;0;0;1;1;No
3529;29288;35;0;SW;O;302;2;10/03/2014;2;1;0;0;0;0;0;0;1;0;0;0;1;No
3530;29325;50;0;NE;D;197;1;08/01/2013;16;0;0;0;0;0;0;0;0;0;0;0;0;No
3531;29329;42;1;SE;R;200;3;12/11/2013;6;2;0;0;0;0;0;0;1;0;0;0;1;No
3532;29335;51;0;SW;N;286;5;10/11/2013;4;3;0;0;0;0;0;1;2;0;0;0;3;No
3533;29347;18;1;SW;O;94;3;01/05/2013;12;2;0;0;0;0;0;0;1;0;0;0;1;No
3534;29359;55;0;NE;D;229;3;07/09/2013;2;1;0;0;0;0;0;0;0;0;0;0;0;No
3535;29365;58;0;SW;P;152;4;26/11/2013;2;2;0;0;0;0;0;1;1;0;0;0;2;No
3536;29379;57;0;NW;L;416;14;24/05/2012;6;6;4;0;0;0;3;1;1;0;0;1;3;No
3537;29390;27;0;NE;E;184;10;13/07/2010;14;4;0;0;3;1;1;1;0;0;0;0;1;No
3538;29409;62;0;NE;Q;78;3;09/03/2013;14;2;0;0;0;1;0;1;0;0;0;0;1;No
3539;29411;38;0;NE;I;164;3;22/11/2013;2;1;0;0;0;0;0;1;0;0;0;0;1;No
3540;29415;64;0;SW;H;70;2;10/11/2013;6;1;0;0;0;0;0;1;0;0;0;0;1;No
3541;29431;55;0;SE;A;84;6;14/11/2013;2;4;0;0;0;0;0;0;0;0;0;0;0;No
3542;29433;58;1;SW;O;181;9;05/07/2011;18;5;2;0;0;1;1;1;0;1;0;0;2;No
3543;29434;20;0;NE;J;174;4;02/03/2013;8;2;0;1;0;0;0;0;1;0;0;0;1;No
3544;29441;25;0;NE;F;253;17;25/03/2009;14;6;4;1;5;1;0;0;0;0;0;0;0;No
3545;29445;NA;0;NE;I;142;1;04/03/2013;14;0;0;0;0;0;0;0;0;0;0;0;0;No
3546;29447;NA;1;NE;D;60;1;26/05/2013;12;0;0;0;0;0;0;1;0;0;0;0;1;No
3547;29455;64;0;NE;I;144;4;20/01/2013;14;2;1;0;1;0;0;0;1;0;0;0;1;No
3548;29459;39;0;SW;N;126;4;03/11/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
3549;29463;17;0;NE;Q;49;3;12/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;Yes
3550;29475;45;0;SW;N;358;12;10/05/2010;10;4;0;2;2;0;0;0;3;0;0;0;3;No
3551;29484;25;0;NE;E;312;4;16/09/2011;30;2;0;0;1;0;0;1;0;0;0;1;2;No
3552;29490;64;0;NE;S;152;4;18/03/2012;24;2;0;1;1;0;0;1;0;0;0;0;1;No
3553;29496;71;1;SW;G;306;6;18/05/2012;10;3;0;0;0;0;0;2;0;0;0;0;2;No
3554;29501;26;0;SE;B;203;4;14/11/2012;14;2;0;1;0;0;1;0;0;0;0;0;0;No
3555;29520;31;0;SW;M;82;2;23/03/2014;2;1;0;0;0;0;0;0;1;0;0;0;1;No
3556;29545;58;0;NE;I;133;11;03/05/2011;20;5;2;0;1;1;1;0;0;0;0;0;0;No
3557;29548;47;0;SW;G;78;3;16/03/2013;14;2;0;0;0;1;0;1;0;0;0;0;1;No
3558;29551;24;0;SE;C;363;10;15/09/2012;4;3;1;1;1;0;0;0;2;0;1;0;3;No
3559;29578;39;0;SW;G;319;6;19/03/2013;6;4;0;0;0;1;0;0;1;0;0;0;1;No
3560;29588;30;1;SW;G;132;4;23/01/2013;12;2;0;0;1;0;0;0;1;0;0;0;1;No
3561;29591;65;1;NE;E;188;3;04/11/2012;12;1;0;0;1;0;0;0;0;0;0;0;0;No
3562;29594;22;1;SW;P;238;3;11/07/2012;14;1;1;0;0;0;0;0;0;0;0;0;0;No
3563;29597;34;1;NE;Q;214;10;26/01/2009;36;3;1;0;3;2;0;0;0;0;1;0;1;No
3564;29614;37;1;NE;D;107;3;21/07/2013;4;1;0;0;0;0;0;0;0;1;0;0;1;No
3565;29623;27;0;SW;H;70;6;26/11/2011;14;2;2;0;0;0;2;0;0;0;0;0;0;No
3566;29624;55;0;SW;M;271;6;10/07/2012;14;3;0;1;1;0;0;0;0;0;0;0;0;No
3567;29625;50;0;SE;B;266;4;04/07/2013;10;3;0;0;0;0;0;0;0;0;0;0;0;No
3568;29631;48;1;SW;M;198;4;07/07/2011;34;3;1;0;0;0;0;1;1;0;0;0;2;No
3569;29632;27;0;SW;M;269;4;01/05/2011;20;1;2;1;0;0;0;0;0;0;0;0;0;No
3570;29637;53;0;NE;Q;231;9;06/11/2010;26;3;1;0;1;1;0;1;1;0;0;1;3;No
3571;29643;56;0;NE;S;63;2;27/07/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
3572;29661;84;0;SE;C;140;10;26/07/2010;16;4;2;0;2;0;2;0;0;0;0;0;0;No
3573;29665;57;1;SW;G;354;11;06/05/2011;12;3;2;1;2;1;0;1;2;0;0;0;3;No
3574;29670;50;1;NE;S;305;2;18/11/2012;18;1;0;0;0;0;0;0;0;1;0;0;1;No
3575;29689;60;0;NE;S;364;8;13/05/2011;16;3;1;1;2;0;0;0;1;0;0;0;1;No
3576;29697;67;1;NE;S;229;8;06/09/2011;14;3;1;0;0;1;0;0;0;0;0;0;0;No
3577;29710;47;0;SE;C;121;10;26/11/2011;4;4;2;0;0;1;0;0;0;1;0;0;1;No
3578;29714;62;0;NE;J;322;4;19/11/2012;10;1;0;1;0;0;0;0;0;0;0;0;0;No
3579;29716;44;1;NE;Q;271;1;10/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
3580;29717;44;0;SE;B;166;6;05/09/2011;10;2;0;1;1;1;0;0;0;0;0;0;0;No
3581;29727;57;0;NE;S;157;9;27/11/2012;2;3;1;0;2;0;0;0;0;0;0;0;0;No
3582;29742;15;1;NE;I;257;7;17/03/2013;14;6;0;0;1;0;0;0;4;0;0;0;4;No
3583;29744;34;0;NE;J;91;8;11/09/2009;24;2;2;0;1;1;1;0;0;0;0;0;0;No
3584;29759;56;0;SE;B;82;3;09/11/2012;8;0;0;0;0;0;0;0;0;0;0;0;0;No
3585;29777;62;1;NE;Q;32;4;05/03/2011;36;2;0;0;1;0;0;0;0;0;0;0;0;No
3586;29783;24;0;SW;NA;258;3;03/11/2013;6;2;0;0;0;0;0;0;1;0;0;0;1;No
3587;29790;13;0;SW;M;180;2;28/09/2013;8;1;0;0;0;0;0;1;0;0;0;0;1;No
3588;29797;45;0;SW;O;69;3;14/05/2012;16;1;0;0;1;1;0;0;0;0;0;0;0;No
3589;29799;13;1;NW;L;229;2;14/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
3590;29804;55;0;NE;J;245;13;04/07/2009;30;3;1;3;3;0;0;0;0;0;0;0;0;No
3591;29809;32;0;SW;H;278;3;17/11/2012;14;1;1;0;1;0;0;0;1;1;0;0;2;No
3592;29817;52;0;SW;O;272;6;01/05/2011;12;2;1;0;0;0;1;0;0;0;0;0;0;No
3593;29818;61;0;NE;Q;36;4;04/07/2012;14;2;1;0;0;0;0;0;0;1;0;0;1;No
3594;29823;16;1;SW;G;295;3;08/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
3595;29825;47;0;NW;L;187;4;10/03/2011;34;2;0;0;0;1;0;0;1;0;0;0;1;No
3596;29829;40;0;SE;R;144;12;01/11/2011;10;5;1;1;1;2;0;1;1;0;0;0;2;No
3597;29847;60;1;NW;L;208;6;15/09/2012;16;4;1;1;0;0;0;0;3;0;0;0;3;No
3598;29856;NA;0;NW;NA;32;1;05/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
3599;29876;39;0;SW;N;189;2;11/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
3600;29879;63;0;SE;C;278;16;21/03/2007;28;4;3;0;4;2;1;0;1;0;0;0;1;No
3601;29882;64;0;SW;O;285;4;02/01/2013;16;3;0;0;0;0;1;0;0;0;0;0;0;No
3602;29892;21;0;NE;Q;334;9;24/05/2011;4;2;0;0;1;0;0;0;0;0;0;0;0;Yes
3603;29901;23;0;SE;B;251;5;09/09/2012;14;3;1;0;1;0;0;0;0;0;0;0;0;No
3604;29912;68;1;SW;N;109;2;23/09/2013;4;0;0;0;0;0;0;1;0;0;0;0;1;No
3605;29922;21;0;NW;L;146;2;16/11/2011;30;1;0;0;0;0;0;0;0;0;0;0;0;No
3606;29923;52;0;NE;S;314;2;11/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
3607;29931;33;0;SW;NA;325;3;23/03/2013;10;1;0;0;1;0;0;0;0;0;0;0;0;No
3608;29945;57;0;SW;M;149;4;19/01/2012;24;2;0;0;1;0;0;1;1;0;0;0;2;No
3609;29959;56;0;SE;A;382;11;26/01/2011;4;3;1;0;2;0;1;0;1;0;0;0;1;No
3610;29961;28;0;NE;J;103;3;02/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
3611;29962;46;1;NE;J;269;6;09/11/2012;10;4;0;0;1;0;0;0;0;0;0;0;0;Yes
3612;29971;66;0;NE;S;271;8;05/11/2012;12;6;0;0;0;0;0;5;0;0;0;0;5;Yes
3613;29972;35;1;NW;L;250;3;06/03/2013;6;1;0;0;0;1;0;0;0;0;0;0;0;Yes
3614;30004;68;1;SE;C;275;16;10/01/2009;26;4;3;0;3;1;1;0;0;1;0;0;1;No
3615;30007;64;0;SW;M;144;12;07/07/2011;12;4;2;1;1;0;2;0;1;1;0;0;2;No
3616;30011;52;0;SW;O;20;1;27/07/2012;22;0;1;0;0;0;0;0;0;0;0;0;0;No
3617;30021;68;0;SW;P;208;14;20/05/2009;2;4;1;2;2;2;1;0;3;0;0;1;4;No
3618;30026;65;1;SE;A;288;7;03/01/2013;2;2;1;0;0;0;0;0;0;0;0;0;0;No
3619;30029;65;1;SE;R;328;17;22/07/2008;8;5;2;0;2;1;1;0;1;0;0;0;1;No
3620;30030;34;0;NE;F;290;7;25/11/2011;16;1;0;0;2;0;3;0;0;0;0;0;0;No
3621;30037;26;0;SW;N;75;4;17/07/2012;16;2;1;0;0;0;1;0;0;0;0;0;0;No
3622;30050;24;0;SE;R;166;1;06/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
3623;30052;39;0;SE;B;205;16;20/03/2011;6;4;3;2;3;1;0;1;2;0;0;1;4;No
3624;30053;34;0;SW;N;229;4;10/09/2013;2;2;0;0;0;0;0;1;0;0;0;0;1;No
3625;30081;33;0;SW;N;271;4;06/01/2013;16;3;0;0;0;1;0;1;0;0;0;0;1;No
3626;30083;49;0;SW;P;262;15;04/11/2011;8;4;4;1;2;0;0;1;0;0;1;0;2;No
3627;30099;55;0;NE;J;319;4;23/03/2013;6;2;1;0;0;0;0;1;1;0;0;0;2;No
3628;30102;50;1;NE;I;199;5;13/07/2013;8;3;0;0;0;0;0;1;2;0;0;0;3;No
3629;30108;52;0;SW;P;157;5;28/01/2013;2;2;1;0;0;0;0;0;0;0;0;0;0;No
3630;30112;57;0;SE;B;40;4;19/01/2013;10;2;1;0;0;0;0;1;0;0;0;0;1;No
3631;30114;32;0;SE;R;184;12;16/09/2010;26;4;0;0;1;3;0;0;0;1;0;0;1;No
3632;30151;42;1;NE;S;76;7;18/09/2011;12;3;2;0;0;1;0;1;0;1;0;0;2;No
3633;30160;19;0;SW;P;308;2;21/03/2013;14;1;0;0;0;1;0;0;0;0;0;0;0;No
3634;30163;58;0;SE;B;330;11;14/03/2010;32;3;1;2;2;0;0;0;2;0;0;0;2;No
3635;30171;35;1;SW;G;327;14;12/01/2009;10;3;1;0;1;1;2;0;1;0;1;0;2;No
3636;30185;70;0;NE;E;171;2;12/11/2013;4;0;0;0;0;0;0;0;0;1;0;0;1;No
3637;30192;42;0;NE;J;152;4;12/09/2013;2;2;0;0;0;0;0;1;0;0;0;0;1;No
3638;30203;52;1;NE;I;222;7;24/03/2010;16;1;1;0;1;0;0;0;0;0;0;0;0;No
3639;30204;35;0;SW;P;294;5;11/05/2013;12;4;0;0;0;0;0;0;1;0;0;0;1;No
3640;30225;34;0;NE;I;91;3;17/11/2013;6;2;0;0;0;0;0;1;0;0;0;0;1;No
3641;30226;61;0;SW;O;73;5;17/01/2013;8;3;1;0;0;0;0;1;0;0;0;0;1;No
3642;30244;64;1;SW;G;123;3;08/05/2013;12;2;0;0;0;0;0;0;1;0;0;0;1;No
3643;30259;57;0;NE;Q;43;2;17/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
3644;30262;NA;0;NE;I;417;13;08/05/2011;12;5;3;1;2;0;0;1;2;0;0;0;3;No
3645;30278;12;0;NE;J;164;2;10/09/2013;4;0;0;0;0;0;0;0;0;1;0;0;1;No
3646;30284;20;0;SW;N;223;4;18/03/2013;6;2;0;1;0;0;0;0;0;0;0;0;0;No
3647;30293;28;1;SE;C;88;4;21/07/2013;4;2;0;0;0;0;0;0;0;1;0;0;1;No
3648;30298;40;0;NE;E;77;7;15/05/2011;12;2;2;0;0;0;0;0;0;0;0;0;0;No
3649;30302;21;0;NE;S;133;9;01/11/2010;8;2;0;0;2;1;2;0;0;0;0;1;1;No
3650;30306;54;0;NE;I;180;5;24/01/2012;16;2;1;0;1;0;0;0;0;1;0;0;1;No
3651;30316;58;1;SW;P;225;6;27/11/2011;10;2;0;0;1;2;0;1;0;0;0;0;1;No
3652;30317;38;1;SE;C;374;11;25/03/2011;10;3;2;1;3;0;0;1;3;1;0;1;6;No
3653;30351;55;1;SW;N;81;5;21/09/2012;12;3;0;0;0;1;0;1;0;0;0;0;1;No
3654;30353;54;1;NE;F;44;2;24/07/2013;10;1;0;0;0;0;0;0;0;1;0;0;1;No
3655;30380;38;1;NE;K;117;4;10/03/2013;12;2;1;0;0;0;0;0;1;0;0;0;1;No
3656;30381;43;0;NE;J;215;3;01/11/2013;6;2;0;0;0;0;0;1;0;0;0;0;1;No
3657;30384;55;1;NE;Q;100;4;07/11/2013;6;3;0;0;0;0;0;1;0;0;0;0;1;No
3658;30392;68;0;NE;K;26;2;16/07/2013;10;1;0;0;0;0;0;0;0;1;0;0;1;No
3659;30425;38;0;SE;R;99;2;13/09/2011;26;0;0;1;0;0;1;1;0;1;0;0;2;No
3660;30431;56;1;SW;P;57;4;11/03/2014;2;3;0;0;0;0;0;1;1;0;0;0;2;No
3661;30441;18;1;SE;R;162;6;17/07/2013;4;4;0;0;0;0;0;1;1;0;0;0;2;No
3662;30442;28;0;NE;E;420;19;28/07/2008;16;8;4;0;3;1;1;0;6;0;0;0;6;No
3663;30460;60;0;SE;A;110;5;19/05/2012;16;3;2;0;0;0;0;0;0;0;0;0;0;No
3664;30469;58;0;NE;D;278;13;05/01/2012;8;4;0;1;2;2;0;0;1;0;1;0;2;No
3665;30489;50;0;NW;L;142;2;14/01/2012;22;0;0;0;1;0;0;0;0;0;0;0;0;No
3666;30490;36;0;NE;I;207;10;04/01/2011;14;5;3;2;0;0;0;0;0;0;0;0;0;No
3667;30498;24;0;NE;K;247;5;17/01/2013;16;4;0;0;1;0;0;1;0;0;0;0;1;No
3668;30503;61;0;SE;B;459;18;26/07/2009;16;6;3;1;1;2;2;0;4;0;0;1;5;No
3669;30516;38;0;NE;I;199;6;25/11/2012;12;4;1;0;0;0;0;0;2;0;0;0;2;No
3670;30517;35;1;SW;M;33;2;07/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;Yes
3671;30520;44;1;SE;B;36;3;13/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
3672;30522;64;0;NE;F;138;12;05/09/2010;8;5;0;0;4;2;0;0;0;0;0;0;0;No
3673;30524;29;1;SW;P;246;4;19/11/2013;4;2;0;0;0;0;0;2;0;0;0;0;2;No
3674;30547;29;0;SW;P;108;6;11/03/2012;8;3;0;0;1;0;0;0;1;0;0;0;1;No
3675;30548;62;1;NW;L;146;5;01/07/2013;10;4;0;0;0;0;0;2;0;0;0;0;2;No
3676;30556;30;0;NE;F;88;4;17/01/2013;12;2;0;1;0;0;0;0;0;0;0;0;0;No
3677;30557;61;0;SW;M;42;5;17/03/2013;10;3;0;0;0;1;0;0;0;0;0;0;0;No
3678;30559;65;0;NE;S;135;3;22/03/2014;2;2;0;0;0;0;0;0;1;0;0;0;1;No
3679;30566;21;1;NE;I;237;10;27/05/2012;2;2;2;0;0;0;0;0;0;0;0;0;0;No
3680;30578;58;0;NE;I;348;14;15/07/2009;14;6;0;0;5;0;2;0;0;0;0;0;0;No
3681;30588;50;0;NE;S;156;3;26/01/2013;16;2;1;0;0;0;0;0;1;1;0;0;2;No
3682;30589;33;0;SE;C;384;13;09/11/2010;14;5;1;0;1;3;2;1;1;0;1;0;3;No
3683;30590;26;0;NE;F;107;3;23/05/2013;12;2;0;0;0;0;0;1;0;0;0;0;1;No
3684;30601;49;1;NE;J;167;6;10/07/2011;32;4;1;0;0;0;0;2;0;0;0;0;2;No
3685;30603;38;1;NE;I;66;7;05/09/2013;2;5;0;0;0;0;0;2;0;0;0;0;2;No
3686;30609;NA;0;SW;N;103;2;27/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
3687;30610;62;1;NE;I;259;5;16/07/2013;8;3;0;0;0;0;0;2;2;0;0;0;4;No
3688;30614;40;0;SE;A;221;7;02/01/2012;10;2;1;0;1;0;0;0;0;0;0;0;0;No
3689;30616;56;0;NW;L;83;4;21/09/2012;14;2;0;1;0;0;0;0;1;0;0;0;1;No
3690;30644;31;1;NE;NA;49;3;01/05/2013;12;2;0;0;0;0;0;2;0;0;0;0;2;No
3691;30650;67;1;NE;K;339;10;27/03/2010;28;6;0;0;3;0;1;2;1;0;0;0;3;No
3692;30659;27;0;NE;F;74;4;13/07/2012;14;2;0;0;0;1;0;0;0;0;0;0;0;No
3693;30669;50;0;NE;S;212;2;16/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
3694;30718;30;1;NE;Q;110;3;11/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
3695;30727;39;0;SW;M;161;5;24/11/2011;30;4;1;0;0;0;0;0;0;0;0;0;0;No
3696;30732;43;0;SW;N;161;6;08/03/2012;14;3;0;0;1;1;0;0;0;0;0;0;0;No
3697;30739;66;1;SE;C;131;8;02/01/2011;30;4;0;0;2;1;0;0;0;0;0;0;0;No
3698;30753;59;0;NE;E;311;5;23/05/2013;12;4;0;0;0;0;0;0;3;0;0;0;3;No
3699;30758;62;0;SE;R;105;4;18/05/2012;16;2;0;0;0;0;0;1;0;0;0;0;1;No
3700;30763;61;0;NE;NA;113;5;21/03/2013;10;3;0;0;1;0;0;0;0;0;0;0;0;No
3701;30783;42;0;SE;A;103;4;17/11/2012;18;3;0;0;0;1;0;0;0;0;0;0;0;No
3702;30785;33;0;NE;S;287;15;08/09/2010;12;5;1;1;3;1;0;0;0;1;0;1;2;No
3703;30787;31;0;SW;G;99;5;15/11/2011;14;2;1;1;1;0;0;0;0;0;0;0;0;No
3704;30788;56;1;SW;N;316;10;25/05/2010;34;3;1;0;2;1;0;0;1;0;0;1;2;No
3705;30792;57;0;SW;O;249;3;27/01/2012;26;1;0;0;1;0;0;1;0;0;0;0;1;No
3706;30803;12;0;SE;B;85;6;03/07/2011;26;4;0;0;1;0;0;0;2;0;0;0;2;No
3707;30807;62;0;SE;A;46;1;06/05/2013;12;0;0;0;0;0;0;0;0;1;0;0;1;No
3708;30810;32;1;SE;C;221;3;16/09/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
3709;30819;17;1;NE;S;204;4;07/09/2011;26;2;0;1;0;1;0;0;1;0;0;0;1;No
3710;30827;52;0;SW;P;158;3;11/05/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;No
3711;30834;36;0;NE;D;326;5;02/01/2012;12;1;1;0;1;0;0;0;0;1;0;0;1;No
3712;30842;62;0;NE;NA;52;2;15/09/2012;14;0;1;0;1;0;0;0;0;0;0;0;0;No
3713;30877;32;0;SE;R;59;4;26/09/2013;8;3;0;0;0;0;0;1;0;0;0;0;1;No
3714;30894;48;0;NE;J;153;13;18/07/2009;32;3;1;1;1;1;1;0;0;0;0;0;0;No
3715;30897;60;0;SW;P;230;4;16/07/2013;10;3;0;0;0;0;0;2;0;0;0;0;2;No
3716;30899;62;0;SW;N;233;3;18/05/2013;12;2;0;0;0;0;0;2;0;0;0;0;2;No
3717;30908;44;0;SW;P;281;4;03/03/2013;10;2;0;1;0;0;0;2;0;0;0;0;2;No
3718;30909;20;0;NW;L;153;11;25/09/2011;16;3;1;1;2;1;0;0;0;0;1;0;1;No
3719;30913;38;0;NE;I;91;3;13/01/2013;16;2;0;0;1;0;0;0;0;0;0;0;0;No
3720;30927;44;0;NE;J;350;12;01/03/2010;12;4;2;1;1;1;1;0;1;0;1;0;2;No
3721;30945;21;0;NE;F;452;16;17/05/2009;10;4;3;1;2;1;0;0;1;0;0;0;1;No
3722;30966;53;0;NE;F;165;4;23/09/2011;32;3;1;0;0;0;0;0;0;0;0;0;0;No
3723;30969;19;0;NE;S;202;1;15/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
3724;30973;NA;1;NW;L;283;8;28/07/2012;14;4;1;0;2;0;0;0;1;0;0;0;1;No
3725;30976;25;0;SW;P;181;4;05/11/2012;4;1;0;0;1;0;0;0;0;0;0;0;0;No
3726;30982;71;0;NW;L;310;5;27/11/2012;2;2;0;0;1;0;0;0;0;0;0;0;0;No
3727;30983;44;0;NE;NA;280;15;14/05/2009;12;4;2;0;3;1;0;0;1;0;2;0;3;No
3728;30989;56;1;NE;Q;134;4;01/05/2013;6;2;0;0;0;0;0;0;0;0;0;0;0;No
3729;30996;58;0;SE;A;165;2;21/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
3730;31021;63;0;SE;B;115;4;25/09/2013;8;3;0;0;0;0;0;0;1;0;0;0;1;No
3731;31036;22;0;SE;R;250;4;07/01/2013;14;2;0;0;0;0;1;0;0;0;0;0;0;No
3732;31043;65;1;NE;S;237;2;19/07/2012;22;1;0;0;0;1;0;0;0;0;0;0;0;No
3733;31046;54;0;SW;G;175;4;03/05/2013;12;3;0;0;0;0;0;0;2;0;0;0;2;No
3734;31047;19;1;SW;NA;178;3;24/05/2012;24;2;1;0;0;0;0;0;0;1;0;0;1;No
3735;31048;61;1;NE;Q;102;4;27/07/2013;10;3;0;0;0;0;0;0;0;0;0;0;0;No
3736;31057;77;0;NE;E;76;2;16/11/2013;6;1;0;0;0;0;0;1;0;0;0;0;1;Yes
3737;31060;42;0;NE;S;53;3;08/07/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;Yes
3738;31062;NA;0;SW;O;137;3;16/03/2013;14;2;0;0;1;0;0;0;0;0;0;0;0;Yes
3739;31063;44;0;SW;M;292;1;20/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;Yes
3740;31070;14;0;NE;J;45;3;22/01/2013;16;2;1;0;0;0;0;0;0;0;0;0;0;No
3741;31074;19;0;SW;N;312;3;13/01/2013;16;2;1;0;0;0;0;0;0;0;0;0;0;No
3742;31093;47;0;SW;P;363;12;09/09/2009;14;5;3;0;1;2;1;0;2;0;0;0;2;No
3743;31106;31;0;NE;J;170;3;03/01/2013;16;2;1;0;0;0;0;0;0;0;0;0;0;No
3744;31122;24;0;SW;M;190;18;16/05/2010;6;6;0;2;4;0;0;0;0;0;0;1;1;No
